customer_id,acquisition_source_name,acquisition_timestamp
4c46ab56,product_B,2019-11-18 10:29:43 UTC
3054c8ac,product_B,2019-08-25 11:40:30 UTC
f38d3e3d,product_B,2019-10-14 01:21:35 UTC
e202619f,product_B,2019-08-23 22:34:59 UTC
6b796d48,product_B,2019-07-26 04:55:36 UTC
20534dc9,product_B,2020-01-28 12:54:41 UTC
7911e4b8,product_B,2019-11-23 04:50:16 UTC
f0892941,product_B,2019-12-01 02:14:38 UTC
4fa27362,product_B,2019-11-18 23:43:52 UTC
6ec828ad,product_B,2019-11-16 05:07:11 UTC
2ef1a26a,product_B,2019-10-27 22:11:36 UTC
3dcb3d04,product_B,2019-10-17 00:25:35 UTC
e891414e,product_B,2018-05-04 00:38:57 UTC
a5bd5b07,product_B,2019-05-16 08:35:21 UTC
10c09d2c,product_B,2018-05-14 04:40:21 UTC
b6bca4c5,product_B,2019-12-15 06:53:41 UTC
90a90fad,product_B,2019-09-10 02:45:57 UTC
028e8989,product_B,2019-06-18 03:21:46 UTC
6fe36b50,product_B,2020-02-10 03:18:48 UTC
455d0bd4,product_B,2019-10-20 04:12:10 UTC
990caede,product_B,2019-12-03 10:59:01 UTC
0ebec1e9,product_B,2019-08-06 03:13:06 UTC
649cb900,product_B,2019-08-07 07:31:50 UTC
78bdf784,product_B,2019-09-24 09:06:16 UTC
3215898e,product_B,2019-11-14 02:24:36 UTC
03227b38,product_B,2019-06-04 00:21:36 UTC
bf4ffa39,product_B,2019-08-04 23:44:00 UTC
4e2807a8,product_B,2019-12-11 11:35:40 UTC
7c72e626,product_B,2019-10-13 11:54:36 UTC
14272ecf,product_B,2019-12-07 08:17:13 UTC
33ff7681,product_B,2019-10-11 08:45:34 UTC
9f4c531d,product_B,2019-06-26 01:30:46 UTC
5782e2bd,product_B,2019-07-01 06:06:10 UTC
d8b9cf6e,product_B,2019-07-21 02:57:01 UTC
1adb998f,product_B,2019-10-28 09:10:36 UTC
6e7d05e6,product_B,2019-07-24 06:09:05 UTC
4affac20,product_B,2020-02-23 09:59:36 UTC
0b6fff37,product_B,2017-12-01 23:28:28 UTC
b4c4cf79,product_B,2019-10-29 02:32:34 UTC
e97fe753,product_B,2019-10-24 23:34:21 UTC
aae31e20,product_B,2018-09-25 00:31:51 UTC
44964984,product_B,2019-11-23 04:15:20 UTC
25a0c320,product_B,2019-07-30 02:50:20 UTC
1a4bfb56,product_B,2019-12-01 11:54:10 UTC
983a487f,product_B,2020-01-09 03:04:13 UTC
bb62e708,product_B,2019-08-24 09:21:38 UTC
e7819a42,product_B,2020-02-14 22:43:00 UTC
8043f787,product_B,2019-06-08 07:42:45 UTC
a86a6576,product_B,2020-02-05 12:52:53 UTC
21e6568a,product_B,2020-01-31 03:28:35 UTC
ad1ded64,product_B,2019-11-18 02:31:30 UTC
bd889f21,product_B,2020-01-09 02:04:10 UTC
e63cfc6a,product_B,2019-06-11 22:37:06 UTC
6bb96762,product_B,2019-08-14 10:27:17 UTC
21272f48,product_B,2019-11-29 00:56:48 UTC
3a5743b7,product_B,2019-08-23 03:10:06 UTC
20c934c5,product_B,2019-10-21 07:16:48 UTC
e9f39e3e,product_B,2020-02-14 02:16:11 UTC
e1a863cc,product_B,2019-10-20 10:30:26 UTC
ed22fa21,product_B,2019-12-08 00:53:56 UTC
6293245e,product_B,2020-02-28 01:57:41 UTC
82e3876d,product_B,2019-11-04 03:47:55 UTC
d0f7ce2d,product_B,2019-06-19 04:52:10 UTC
d97e216f,product_B,2020-01-24 23:53:44 UTC
6a4fc417,product_B,2019-11-14 04:10:06 UTC
630ef2df,product_B,2019-10-01 03:54:00 UTC
cc0fc39f,product_B,2019-11-28 00:13:17 UTC
3361e1f5,product_B,2019-11-28 08:31:34 UTC
3bef5521,product_B,2019-12-06 22:27:21 UTC
47102e43,product_B,2019-10-17 10:00:55 UTC
58b7f828,product_B,2019-08-27 05:54:01 UTC
e1a8f672,product_B,2019-08-13 02:16:55 UTC
fb27b60c,product_B,2019-11-17 03:55:25 UTC
bdb945ab,product_B,2019-08-28 22:03:59 UTC
f1c48286,product_B,2020-02-10 01:58:39 UTC
1813f87d,product_B,2019-10-16 22:44:56 UTC
2bd45c36,product_B,2020-01-02 07:32:21 UTC
b51b090b,product_B,2019-07-25 06:15:06 UTC
90100eaf,product_B,2019-10-15 01:26:01 UTC
83a5d176,product_B,2020-02-27 05:06:56 UTC
ec857506,product_B,2020-02-03 06:02:33 UTC
1c007983,product_B,2019-05-31 02:09:36 UTC
3945711c,product_B,2020-01-22 04:45:31 UTC
0a50f510,product_B,2019-08-29 06:22:03 UTC
e0eeeb4f,product_B,2019-06-02 23:40:35 UTC
326b8104,product_B,2019-10-24 04:01:48 UTC
72f57987,product_B,2020-03-16 02:58:38 UTC
2a9d12d9,product_B,2019-12-20 11:38:31 UTC
9e5fc01b,product_B,2019-11-17 22:26:10 UTC
4fab265d,product_B,2019-07-27 02:50:56 UTC
82dd9790,product_B,2019-09-03 02:24:25 UTC
35c81881,product_B,2019-07-03 10:58:11 UTC
c308a7bb,product_B,2020-02-25 06:26:21 UTC
eb9a79ec,product_B,2020-01-05 21:57:35 UTC
2cd3f2a7,product_B,2019-12-05 00:19:49 UTC
886dbb65,product_B,2019-12-27 02:42:06 UTC
7db4a62f,product_B,2019-12-10 19:06:20 UTC
8edc6be4,product_B,2019-06-04 06:27:50 UTC
571da6db,product_B,2019-06-05 23:04:06 UTC
ddf72e7a,product_B,2019-11-27 03:29:24 UTC
576f1c62,product_B,2019-08-09 04:19:15 UTC
e0b67077,product_B,2019-09-25 00:48:22 UTC
3f0feb86,product_B,2019-11-26 02:36:59 UTC
b38ab018,product_B,2019-08-30 11:06:40 UTC
25c6961b,product_B,2019-09-16 03:52:55 UTC
f0d846ed,product_B,2019-07-10 00:44:10 UTC
e2be0839,product_B,2019-10-27 01:42:27 UTC
4b6987dc,product_B,2019-11-19 03:00:20 UTC
57537c4d,product_B,2019-06-11 05:03:10 UTC
d974c522,product_B,2019-11-11 20:36:12 UTC
fc1b7ae4,product_B,2019-11-13 00:14:57 UTC
4fc3a916,product_B,2019-12-11 23:29:49 UTC
23d8ad5e,product_B,2018-08-04 22:30:35 UTC
0a463665,product_B,2019-09-27 08:22:01 UTC
5d7d6d59,product_B,2019-12-16 00:00:48 UTC
f8a6b387,product_B,2019-11-22 04:19:02 UTC
d02dbac3,product_B,2019-10-30 03:31:27 UTC
84c8ee96,product_B,2020-07-13 00:15:06 UTC
1f87a364,product_B,2019-11-25 09:59:45 UTC
af254e34,product_B,2019-11-22 07:41:55 UTC
651299dd,product_B,2019-11-21 01:01:26 UTC
0ccb6399,product_B,2019-11-21 11:12:37 UTC
03020c3c,product_B,2020-02-06 03:42:33 UTC
7ec7d1f3,product_B,2020-02-12 01:18:05 UTC
f604ccf4,product_B,2020-06-21 05:33:10 UTC
298b7631,product_B,2019-12-06 04:41:20 UTC
a84c8737,product_B,2019-07-06 03:11:41 UTC
a315c274,product_B,2019-06-18 01:59:05 UTC
164141a5,product_B,2019-06-03 07:31:46 UTC
f10a05b5,product_B,2019-07-24 03:26:35 UTC
434e1697,product_B,2019-10-14 01:16:46 UTC
dae9761c,product_B,2019-10-18 04:15:01 UTC
bf957b28,product_B,2019-10-28 00:42:47 UTC
c22d2d91,product_B,2019-11-20 08:56:26 UTC
53d0f3ab,product_B,2019-09-26 22:43:59 UTC
a1012ae1,product_B,2019-11-19 20:37:29 UTC
8e1dd05f,product_B,2019-08-11 22:55:31 UTC
ed4c0766,product_B,2020-05-31 03:00:02 UTC
335a7418,product_B,2020-02-25 13:54:17 UTC
fb7bf04f,product_B,2020-01-15 22:37:37 UTC
fb510bfb,product_B,2020-03-20 04:30:51 UTC
5c0bf57f,product_B,2019-11-29 07:28:29 UTC
b4c2b577,product_B,2019-09-09 21:30:48 UTC
2cd3ce01,product_B,2019-10-21 00:53:11 UTC
92da5786,product_B,2020-03-22 10:01:01 UTC
b08b2f09,product_B,2020-03-19 05:31:31 UTC
e925c026,product_B,2019-11-20 23:06:31 UTC
a56b153c,product_B,2020-06-07 02:19:03 UTC
1cd3c153,product_B,2019-12-05 13:06:59 UTC
2e1e15e1,product_B,2019-11-27 09:54:15 UTC
e2b1b2d5,product_B,2020-02-01 00:05:52 UTC
3edd431b,product_B,2020-03-18 01:25:45 UTC
e2d44e04,product_B,2019-11-19 22:56:24 UTC
165b38d3,product_B,2019-10-21 11:17:22 UTC
ecb50240,product_B,2019-10-17 00:11:44 UTC
3761e08e,product_B,2019-11-26 23:36:06 UTC
69cc4e70,product_B,2019-11-06 02:21:11 UTC
1dfa8a26,product_B,2020-01-16 04:06:07 UTC
d0a49247,product_B,2020-06-26 14:30:01 UTC
06b23e8e,product_B,2020-06-18 09:41:12 UTC
10fe3806,product_B,2020-03-03 23:44:25 UTC
88febabc,product_B,2018-09-07 10:58:18 UTC
b603e103,product_B,2019-10-08 00:51:40 UTC
737e5099,product_B,2019-10-17 00:40:07 UTC
6ab0333d,product_B,2019-10-17 00:53:50 UTC
1d854e91,product_B,2020-05-27 01:33:47 UTC
009e8874,product_B,2020-02-05 03:06:23 UTC
b43e7ecb,product_B,2020-02-27 22:34:24 UTC
f7a8316a,product_B,2019-11-21 03:10:49 UTC
53fc43ef,product_B,2019-12-06 00:38:08 UTC
9aea64af,product_B,2019-11-26 10:56:09 UTC
1b38c0f1,product_B,2019-08-16 04:59:06 UTC
0e99c607,product_B,2019-12-12 10:31:24 UTC
99183ad5,product_B,2019-08-18 05:53:40 UTC
1b935d2c,product_B,2019-12-07 05:40:05 UTC
b2fe9ac4,product_B,2020-01-20 01:42:07 UTC
b918feb6,product_B,2019-10-28 00:23:51 UTC
aaff2801,product_B,2019-09-14 02:41:06 UTC
3577d0ac,product_B,2019-05-31 02:09:59 UTC
de59454c,product_B,2019-11-28 05:18:13 UTC
99a57049,product_B,2020-02-19 01:36:35 UTC
788952a5,product_B,2019-08-25 23:53:07 UTC
6f46e040,product_B,2019-12-12 00:40:14 UTC
112aa909,product_B,2019-06-04 04:28:50 UTC
fb286967,product_B,2019-07-06 07:13:10 UTC
ecb81b61,product_B,2020-02-18 02:52:48 UTC
3e947783,product_B,2019-08-26 10:53:33 UTC
daec4a10,product_B,2020-02-12 01:17:55 UTC
efdcbdfc,product_B,2019-12-04 13:59:41 UTC
26ae855c,product_B,2019-09-09 08:09:27 UTC
33f9f63c,product_B,2019-06-12 03:34:46 UTC
22302d38,product_B,2019-07-17 22:38:10 UTC
f2cbf585,product_B,2020-02-03 03:31:28 UTC
d8749b54,product_B,2020-03-05 07:50:10 UTC
7213d398,product_B,2019-11-26 22:31:12 UTC
a0e8854e,product_B,2019-06-06 15:36:11 UTC
0f370592,product_B,2019-09-30 07:15:21 UTC
57872ff3,product_B,2019-11-26 04:04:28 UTC
fcdec620,product_B,2020-03-21 12:20:52 UTC
1fe88e69,product_B,2019-12-11 12:56:52 UTC
ac3654ba,product_B,2019-11-04 02:02:19 UTC
761b7b18,product_B,2019-12-04 22:38:30 UTC
d65e7de6,product_B,2019-11-06 22:16:11 UTC
bba9b115,product_B,2020-02-11 04:51:55 UTC
eef59d66,product_B,2019-10-04 07:08:54 UTC
5896c5b6,product_B,2019-12-02 03:43:23 UTC
37e9ff68,product_B,2020-01-07 01:55:11 UTC
3ac4937c,product_B,2018-05-03 07:38:15 UTC
0a5bca25,product_B,2020-02-20 01:12:49 UTC
776de8c1,product_B,2019-10-01 21:54:33 UTC
27c03ae2,product_B,2019-10-24 06:05:38 UTC
92406615,product_B,2019-11-16 23:21:13 UTC
5df43d93,product_B,2019-06-22 05:35:22 UTC
428a10e1,product_B,2019-11-01 05:23:40 UTC
9cb58d11,product_B,2020-03-03 00:59:32 UTC
0e3fa64b,product_B,2020-02-27 09:40:32 UTC
ab38027a,product_B,2020-02-23 03:30:46 UTC
4b395bb0,product_B,2019-08-16 23:50:39 UTC
8515e936,product_B,2019-08-26 09:43:27 UTC
0e52617b,product_B,2019-11-07 04:44:13 UTC
8cd8ea70,product_B,2019-12-26 23:02:02 UTC
394f07c1,product_B,2019-11-21 02:58:42 UTC
7c79b778,product_B,2019-12-11 04:22:28 UTC
74c2699e,product_B,2019-09-16 21:40:27 UTC
ce0e17ab,product_B,2019-08-07 04:05:00 UTC
6c210862,product_B,2019-11-20 04:54:36 UTC
c8fd62ee,product_B,2019-08-27 05:43:40 UTC
18aff5d7,product_B,2019-11-22 22:49:01 UTC
f15d5a4b,product_B,2019-07-11 04:41:45 UTC
bdb238ef,product_B,2019-11-22 05:24:42 UTC
8d27abf0,product_B,2019-11-20 05:48:19 UTC
6806f736,product_B,2019-12-06 03:19:51 UTC
480a7c6f,product_B,2019-11-13 09:21:37 UTC
103fbb72,product_B,2020-02-10 03:00:14 UTC
f624b483,product_B,2019-09-22 07:31:40 UTC
6d4ffde2,product_B,2019-10-15 04:01:40 UTC
45b695b5,product_B,2019-08-03 12:10:57 UTC
bfe941a8,product_B,2020-01-25 01:18:34 UTC
bbf9297c,product_B,2019-11-27 06:51:04 UTC
a694c971,product_B,2020-01-08 05:18:22 UTC
6cfe69d2,product_B,2019-07-12 01:32:58 UTC
0cfdb734,product_B,2019-11-04 00:26:49 UTC
ef017f5f,product_B,2019-10-26 02:18:46 UTC
6dc220c6,product_B,2019-06-07 01:48:31 UTC
908e4fba,product_B,2019-08-23 11:04:26 UTC
f5c28de9,product_B,2019-11-25 03:49:37 UTC
c8f8ea8d,product_B,2019-11-27 10:10:13 UTC
2bee0d62,product_B,2019-06-20 00:59:21 UTC
90ca4a5b,product_B,2020-07-27 00:21:47 UTC
478b8d69,product_B,2019-11-07 06:06:38 UTC
9e5f96e1,product_B,2020-01-16 02:14:35 UTC
01815c72,product_B,2019-06-27 02:48:15 UTC
1260bba6,product_B,2020-07-24 11:23:27 UTC
24761c27,product_B,2019-10-21 04:11:57 UTC
0d516dd2,product_B,2019-10-18 00:59:05 UTC
d6fc3293,product_B,2021-03-12 11:16:17 UTC
3ce3a97e,product_B,2019-08-26 00:44:08 UTC
c6cc5e7b,product_B,2019-08-02 03:23:11 UTC
d282693d,product_B,2019-06-20 11:07:31 UTC
31f4d1e3,product_B,2019-11-16 05:26:02 UTC
e3a95aa4,product_B,2019-04-18 00:14:14 UTC
40f10032,product_B,2018-12-03 11:54:18 UTC
703b6bde,product_B,2019-07-06 01:43:06 UTC
38fa7910,product_B,2019-08-27 22:40:39 UTC
5ca6133c,product_B,2020-01-31 21:32:27 UTC
802997f4,product_B,2019-07-21 03:59:31 UTC
446ffc16,product_B,2020-01-03 22:22:14 UTC
7e69b490,product_B,2019-07-23 02:56:15 UTC
5e976268,product_B,2020-06-10 01:18:33 UTC
a1cd1a7d,product_B,2019-06-19 22:14:06 UTC
e0a7d6f4,product_B,2019-11-20 04:27:38 UTC
0a870225,product_B,2020-03-18 02:04:44 UTC
6a3add31,product_B,2019-11-18 01:22:51 UTC
5b5a9713,product_B,2019-06-21 15:52:16 UTC
964edecb,product_B,2019-06-14 05:57:45 UTC
df286a80,product_B,2020-02-21 01:09:10 UTC
444cbb01,product_B,2020-01-08 06:48:48 UTC
c2f695de,product_B,2019-10-09 02:04:58 UTC
13afaa6a,product_B,2020-01-21 23:11:27 UTC
56631c70,product_B,2019-10-21 23:25:06 UTC
a10cbe55,product_B,2019-10-09 21:34:08 UTC
f688f42c,product_B,2019-07-09 05:55:30 UTC
d7ae4ae1,product_B,2019-11-24 02:03:12 UTC
5bd2301f,product_B,2019-07-12 02:09:35 UTC
0a6f13a1,product_B,2019-12-03 10:59:28 UTC
b2375dd3,product_B,2019-10-13 08:56:30 UTC
48c14152,product_B,2019-06-21 06:19:21 UTC
13c4fde1,product_B,2019-12-21 08:13:18 UTC
7528b6c6,product_B,2019-06-17 00:50:51 UTC
98ea0c04,product_B,2020-04-15 22:36:33 UTC
fb0e4505,product_B,2019-11-25 05:58:24 UTC
8de1f2ae,product_B,2019-11-28 23:11:58 UTC
5f7710bc,product_B,2019-08-24 03:07:11 UTC
d91243a1,product_B,2019-09-25 03:38:05 UTC
0b48173a,product_B,2019-11-08 20:51:39 UTC
8b3d742e,product_B,2020-03-19 05:09:28 UTC
e880aa27,product_B,2018-09-13 00:16:37 UTC
b6f8ca95,product_B,2018-01-08 11:40:58 UTC
9ca9c809,product_B,2019-11-10 05:34:59 UTC
2373762c,product_B,2019-11-24 06:08:43 UTC
1b87cb1b,product_B,2019-11-19 21:44:12 UTC
3633ed6f,product_B,2019-06-04 03:51:35 UTC
201494ee,product_B,2020-03-04 22:17:02 UTC
bf021fb4,product_B,2019-07-26 22:25:00 UTC
15a1bb41,product_B,2019-05-30 12:59:29 UTC
49c2e071,product_B,2020-01-21 02:19:50 UTC
e8970947,product_B,2019-11-14 05:40:45 UTC
b537e6e1,product_B,2019-06-05 09:18:51 UTC
d1840f28,product_B,2019-10-25 05:28:17 UTC
23e9967f,product_B,2019-12-13 01:37:27 UTC
1d1c7546,product_B,2020-01-05 22:43:37 UTC
fbd358ad,product_B,2019-11-28 04:32:07 UTC
